InventorySnapshotID,DateKey,StoreKey,ProductKey,OnHandQuantity,SafetyStockQuantity,InventoryValue
6902,20220630,4,98,62,12,6112.58
6903,20220630,4,99,29,12,14321.65
6904,20220630,4,100,51,12,36062.1
6905,20220630,4,101,80,12,30880.8
6906,20220630,4,102,48,12,5605.44
6907,20220630,4,103,49,12,14313.39
6908,20220630,4,104,49,12,16814.35
6909,20220630,4,105,80,12,26702.4
6910,20220630,4,106,77,12,46630.43
6911,20220630,4,107,47,12,20637.7
6912,20220630,4,108,7,12,2408.0
6913,20220630,5,1,11,5,6293.54
6914,20220630,5,2,0,5,0.0
6915,20220630,5,3,7,5,15397.34
6916,20220630,5,4,18,5,41260.86
6917,20220630,5,5,8,5,21810.88
6918,20220630,5,6,17,5,15899.76
6919,20220630,5,7,10,5,18215.1
6920,20220630,5,8,6,5,9021.72
6921,20220630,5,9,10,5,5375.5
6922,20220630,5,10,17,5,16175.5
6923,20220630,5,11,1,5,2153.01
6924,20220630,5,12,9,5,27696.24
6925,20220630,5,13,248,30,1869.92
6926,20220630,5,14,218,30,16014.28
6927,20220630,5,15,220,30,3566.2
6928,20220630,5,16,158,30,10306.34
6929,20220630,5,17,29,30,1151.3
6930,20220630,5,18,213,30,9853.38
6931,20220630,5,19,21,30,916.86
6932,20220630,5,20,116,30,13192.68
6933,20220630,5,21,219,30,14885.43
6934,20220630,5,22,191,30,15612.34
6935,20220630,5,23,233,30,7544.54
6936,20220630,5,24,21,30,452.34
6937,20220630,5,25,121,30,11086.02
6938,20220630,5,26,120,30,1347.6
6939,20220630,5,27,167,30,7130.9
6940,20220630,5,28,31,30,906.75
6941,20220630,5,29,76,30,6700.92
6942,20220630,5,30,216,30,7255.44
6943,20220630,5,31,81,30,4188.51
6944,20220630,5,32,138,30,2217.66
6945,20220630,5,33,114,30,4880.34
6946,20220630,5,34,118,30,5468.12
6947,20220630,5,35,58,12,3759.56
6948,20220630,5,36,73,12,7898.6
6949,20220630,5,37,155,12,12401.55
6950,20220630,5,38,112,12,21315.84
6951,20220630,5,39,98,12,9657.9
6952,20220630,5,40,167,12,37862.24
6953,20220630,5,41,73,12,17119.23
6954,20220630,5,42,31,12,1999.19
6955,20220630,5,43,141,12,16262.94
6956,20220630,5,44,22,12,3799.84
6957,20220630,5,45,142,12,12079.94
6958,20220630,5,46,72,12,10373.76
6959,20220630,5,47,91,12,5611.06
6960,20220630,5,48,52,12,5000.84
6961,20220630,5,49,69,12,2582.67
6962,20220630,5,50,138,12,14147.76
6963,20220630,5,51,166,12,24187.86
6964,20220630,5,52,138,12,5111.52
6965,20220630,5,53,20,12,2660.4
6966,20220630,5,54,123,12,8769.9
6967,20220630,5,55,117,12,27578.07
6968,20220630,5,56,55,12,6915.7
6969,20220630,5,57,101,12,24729.85
6970,20220630,5,58,18,12,5843.7
6971,20220630,5,59,104,12,4773.6
6972,20220630,5,60,69,12,20194.23
6973,20220630,5,61,95,12,18191.55
6974,20220630,5,62,100,12,13047.0
6975,20220630,5,63,11,12,1394.03
6976,20220630,5,64,119,12,10498.18
6977,20220630,5,65,26,12,730.86
6978,20220630,5,66,26,12,1708.98
6979,20220630,5,67,68,12,9886.52
6980,20220630,5,68,31,12,2626.32
6981,20220630,5,69,52,12,9503.52
6982,20220630,5,70,24,12,2582.64
6983,20220630,5,71,65,12,18269.55
6984,20220630,5,72,64,12,12510.08
6985,20220630,5,73,74,12,16133.48
6986,20220630,5,74,36,12,5087.16
6987,20220630,5,75,56,12,10333.12
6988,20220630,5,76,91,12,10150.14
6989,20220630,5,77,37,12,1764.16
6990,20220630,5,78,109,12,13066.92
6991,20220630,5,79,33,12,10400.28
6992,20220630,5,80,77,12,9109.87
6993,20220630,5,81,0,12,0.0
6994,20220630,5,82,0,12,0.0
6995,20220630,5,83,0,12,0.0
6996,20220630,5,84,0,12,0.0
6997,20220630,5,85,0,12,0.0
6998,20220630,5,86,0,12,0.0
6999,20220630,5,87,0,12,0.0
7000,20220630,5,88,0,12,0.0
7001,20220630,5,89,0,12,0.0
7002,20220630,5,90,0,12,0.0
7003,20220630,5,91,0,12,0.0
7004,20220630,5,92,0,12,0.0
7005,20220630,5,93,0,12,0.0
7006,20220630,5,94,45,12,13552.65
7007,20220630,5,95,46,12,11039.54
7008,20220630,5,96,70,12,35819.0
7009,20220630,5,97,13,12,7278.31
7010,20220630,5,98,52,12,5126.68
7011,20220630,5,99,3,12,1481.55
7012,20220630,5,100,77,12,54446.7
7013,20220630,5,101,32,12,12352.32
7014,20220630,5,102,70,12,8174.6
7015,20220630,5,103,72,12,21031.92
7016,20220630,5,104,16,12,5490.4
7017,20220630,5,105,50,12,16689.0
7018,20220630,5,106,33,12,19984.47
7019,20220630,5,107,22,12,9660.2
7020,20220630,5,108,9,12,3096.0
7021,20220630,6,1,10,5,5721.4
7022,20220630,6,2,9,5,9779.94
7023,20220630,6,3,13,5,28595.06
7024,20220630,6,4,13,5,29799.51
7025,20220630,6,5,1,5,2726.36
7026,20220630,6,6,13,5,12158.64
7027,20220630,6,7,15,5,27322.65
7028,20220630,6,8,13,5,19547.06
7029,20220630,6,9,14,5,7525.7
7030,20220630,6,10,4,5,3806.0
7031,20220630,6,11,17,5,36601.17
7032,20220630,6,12,11,5,33850.96
7033,20220630,6,13,139,30,1048.06
7034,20220630,6,14,81,30,5950.26
7035,20220630,6,15,167,30,2707.07
7036,20220630,6,16,237,30,15459.51
7037,20220630,6,17,156,30,6193.2
7038,20220630,6,18,217,30,10038.42
7039,20220630,6,19,98,30,4278.68
7040,20220630,6,20,111,30,12624.03
7041,20220630,6,21,24,30,1631.28
7042,20220630,6,22,224,30,18309.76
7043,20220630,6,23,197,30,6378.86
7044,20220630,6,24,45,30,969.3
7045,20220630,6,25,92,30,8429.04
7046,20220630,6,26,147,30,1650.81
7047,20220630,6,27,239,30,10205.3
7048,20220630,6,28,93,30,2720.25
7049,20220630,6,29,189,30,16664.13
7050,20220630,6,30,68,30,2284.12
7051,20220630,6,31,206,30,10652.26
7052,20220630,6,32,186,30,2989.02
7053,20220630,6,33,132,30,5650.92
7054,20220630,6,34,57,30,2641.38
7055,20220630,6,35,151,12,9787.82
7056,20220630,6,36,159,12,17203.8
7057,20220630,6,37,24,12,1920.24
7058,20220630,6,38,93,12,17699.76
7059,20220630,6,39,169,12,16654.95
7060,20220630,6,40,26,12,5894.72
7061,20220630,6,41,40,12,9380.4
7062,20220630,6,42,64,12,4127.36
7063,20220630,6,43,25,12,2883.5
7064,20220630,6,44,58,12,10017.76
7065,20220630,6,45,180,12,15312.6
7066,20220630,6,46,88,12,12679.04
7067,20220630,6,47,65,12,4007.9
7068,20220630,6,48,48,12,4616.16
7069,20220630,6,49,83,12,3106.69
7070,20220630,6,50,116,12,11892.32
7071,20220630,6,51,138,12,20107.98
7072,20220630,6,52,99,12,3666.96
7073,20220630,6,53,64,12,8513.28
7074,20220630,6,54,51,12,3636.3
7075,20220630,6,55,88,12,20742.48
7076,20220630,6,56,116,12,14585.84
7077,20220630,6,57,54,12,13221.9
7078,20220630,6,58,46,12,14933.9
7079,20220630,6,59,91,12,4176.9
7080,20220630,6,60,55,12,16096.85
7081,20220630,6,61,98,12,18766.02
7082,20220630,6,62,75,12,9785.25
7083,20220630,6,63,107,12,13560.11
7084,20220630,6,64,11,12,970.42
7085,20220630,6,65,78,12,2192.58
7086,20220630,6,66,11,12,723.03
7087,20220630,6,67,101,12,14684.39
7088,20220630,6,68,74,12,6269.28
7089,20220630,6,69,24,12,4386.24
7090,20220630,6,70,62,12,6671.82
7091,20220630,6,71,117,12,32885.19
7092,20220630,6,72,68,12,13291.96
7093,20220630,6,73,85,12,18531.7
7094,20220630,6,74,82,12,11587.42
7095,20220630,6,75,26,12,4797.52
7096,20220630,6,76,110,12,12269.4
7097,20220630,6,77,71,12,3385.28
7098,20220630,6,78,113,12,13546.44
7099,20220630,6,79,113,12,35613.08
7100,20220630,6,80,102,12,12067.62
7101,20220630,6,81,0,12,0.0
7102,20220630,6,82,0,12,0.0
7103,20220630,6,83,0,12,0.0
7104,20220630,6,84,0,12,0.0
7105,20220630,6,85,0,12,0.0
7106,20220630,6,86,0,12,0.0
7107,20220630,6,87,0,12,0.0
7108,20220630,6,88,0,12,0.0
7109,20220630,6,89,0,12,0.0
7110,20220630,6,90,0,12,0.0
7111,20220630,6,91,0,12,0.0
7112,20220630,6,92,0,12,0.0
7113,20220630,6,93,0,12,0.0
7114,20220630,6,94,23,12,6926.91
7115,20220630,6,95,29,12,6959.71
7116,20220630,6,96,32,12,16374.4
7117,20220630,6,97,23,12,12877.01
7118,20220630,6,98,4,12,394.36
7119,20220630,6,99,77,12,38026.45
7120,20220630,6,100,20,12,14142.0
7121,20220630,6,101,8,12,3088.08
7122,20220630,6,102,34,12,3970.52
7123,20220630,6,103,33,12,9639.63
7124,20220630,6,104,64,12,21961.6
7125,20220630,6,105,40,12,13351.2
7126,20220630,6,106,34,12,20590.06
7127,20220630,6,107,78,12,34249.8
7128,20220630,6,108,10,12,3440.0
7129,20220630,7,1,1,5,572.14
7130,20220630,7,2,17,5,18473.22
7131,20220630,7,3,4,5,8798.48
7132,20220630,7,4,11,5,25214.97
7133,20220630,7,5,1,5,2726.36
7134,20220630,7,6,7,5,6546.96
7135,20220630,7,7,8,5,14572.08
7136,20220630,7,8,8,5,12028.96
7137,20220630,7,9,2,5,1075.1
7138,20220630,7,10,13,5,12369.5
7139,20220630,7,11,11,5,23683.11
7140,20220630,7,12,0,5,0.0
7141,20220630,7,13,199,30,1500.46
7142,20220630,7,14,121,30,8888.66
7143,20220630,7,15,144,30,2334.24
7144,20220630,7,16,187,30,12198.01
7145,20220630,7,17,186,30,7384.2
7146,20220630,7,18,46,30,2127.96
7147,20220630,7,19,85,30,3711.1
7148,20220630,7,20,108,30,12282.84
7149,20220630,7,21,145,30,9855.65
7150,20220630,7,22,160,30,13078.4
7151,20220630,7,23,211,30,6832.18
7152,20220630,7,24,90,30,1938.6
7153,20220630,7,25,51,30,4672.62
7154,20220630,7,26,137,30,1538.51
7155,20220630,7,27,237,30,10119.9
7156,20220630,7,28,52,30,1521.0
7157,20220630,7,29,95,30,8376.15
7158,20220630,7,30,225,30,7557.75
7159,20220630,7,31,109,30,5636.39
7160,20220630,7,32,215,30,3455.05
7161,20220630,7,33,60,30,2568.6
7162,20220630,7,34,156,30,7229.04
7163,20220630,7,35,17,12,1101.94
7164,20220630,7,36,41,12,4436.2
7165,20220630,7,37,69,12,5520.69
7166,20220630,7,38,177,12,33686.64
7167,20220630,7,39,80,12,7884.0
7168,20220630,7,40,22,12,4987.84
7169,20220630,7,41,33,12,7738.83
7170,20220630,7,42,103,12,6642.47
7171,20220630,7,43,67,12,7727.78
7172,20220630,7,44,48,12,8290.56
7173,20220630,7,45,64,12,5444.48
7174,20220630,7,46,122,12,17577.76
7175,20220630,7,47,86,12,5302.76
7176,20220630,7,48,172,12,16541.24
7177,20220630,7,49,139,12,5202.77
7178,20220630,7,50,70,12,7176.4
7179,20220630,7,51,90,12,13113.9
7180,20220630,7,52,119,12,4407.76
7181,20220630,7,53,67,12,8912.34
7182,20220630,7,54,88,12,6274.4
7183,20220630,7,55,115,12,27106.65
7184,20220630,7,56,107,12,13454.18
7185,20220630,7,57,96,12,23505.6
7186,20220630,7,58,89,12,28893.85
7187,20220630,7,59,95,12,4360.5
7188,20220630,7,60,18,12,5268.06
7189,20220630,7,61,96,12,18383.04
7190,20220630,7,62,44,12,5740.68
7191,20220630,7,63,115,12,14573.95
7192,20220630,7,64,9,12,793.98
7193,20220630,7,65,25,12,702.75
7194,20220630,7,66,81,12,5324.13
7195,20220630,7,67,38,12,5524.82
7196,20220630,7,68,120,12,10166.4
7197,20220630,7,69,97,12,17727.72
7198,20220630,7,70,34,12,3658.74
7199,20220630,7,71,76,12,21361.32
7200,20220630,7,72,23,12,4495.81
7201,20220630,7,73,26,12,5668.52
7202,20220630,7,74,45,12,6358.95
7203,20220630,7,75,16,12,2952.32
7204,20220630,7,76,82,12,9146.28
7205,20220630,7,77,70,12,3337.6
7206,20220630,7,78,61,12,7312.68
7207,20220630,7,79,18,12,5672.88
7208,20220630,7,80,47,12,5560.57
7209,20220630,7,81,0,12,0.0
7210,20220630,7,82,0,12,0.0
7211,20220630,7,83,0,12,0.0
7212,20220630,7,84,0,12,0.0
7213,20220630,7,85,0,12,0.0
7214,20220630,7,86,0,12,0.0
7215,20220630,7,87,0,12,0.0
7216,20220630,7,88,0,12,0.0
7217,20220630,7,89,0,12,0.0
7218,20220630,7,90,0,12,0.0
7219,20220630,7,91,0,12,0.0
7220,20220630,7,92,0,12,0.0
7221,20220630,7,93,0,12,0.0
7222,20220630,7,94,75,12,22587.75
7223,20220630,7,95,6,12,1439.94
7224,20220630,7,96,52,12,26608.4
7225,20220630,7,97,8,12,4478.96
7226,20220630,7,98,18,12,1774.62
7227,20220630,7,99,3,12,1481.55
7228,20220630,7,100,78,12,55153.8
7229,20220630,7,101,26,12,10036.26
7230,20220630,7,102,40,12,4671.2
7231,20220630,7,103,54,12,15773.94
7232,20220630,7,104,14,12,4804.1
7233,20220630,7,105,68,12,22697.04
7234,20220630,7,106,1,12,605.59
7235,20220630,7,107,24,12,10538.4
7236,20220630,7,108,34,12,11696.0
7237,20220630,8,1,12,5,6865.68
7238,20220630,8,2,6,5,6519.96
7239,20220630,8,3,1,5,2199.62
7240,20220630,8,4,10,5,22922.7
7241,20220630,8,5,17,5,46348.12
7242,20220630,8,6,2,5,1870.56
7243,20220630,8,7,16,5,29144.16
7244,20220630,8,8,2,5,3007.24
7245,20220630,8,9,6,5,3225.3
7246,20220630,8,10,4,5,3806.0
7247,20220630,8,11,2,5,4306.02
7248,20220630,8,12,17,5,52315.12
7249,20220630,8,13,184,30,1387.36
7250,20220630,8,14,123,30,9035.58
7251,20220630,8,15,232,30,3760.72
7252,20220630,8,16,195,30,12719.85
7253,20220630,8,17,120,30,4764.0
7254,20220630,8,18,176,30,8141.76
7255,20220630,8,19,146,30,6374.36
7256,20220630,8,20,48,30,5459.04
7257,20220630,8,21,246,30,16720.62
7258,20220630,8,22,96,30,7847.04
7259,20220630,8,23,88,30,2849.44
7260,20220630,8,24,59,30,1270.86
7261,20220630,8,25,100,30,9162.0
7262,20220630,8,26,225,30,2526.75
7263,20220630,8,27,72,30,3074.4
7264,20220630,8,28,126,30,3685.5
7265,20220630,8,29,53,30,4673.01
7266,20220630,8,30,192,30,6449.28
7267,20220630,8,31,60,30,3102.6
7268,20220630,8,32,95,30,1526.65
7269,20220630,8,33,78,30,3339.18
7270,20220630,8,34,202,30,9360.68
7271,20220630,8,35,69,12,4472.58
7272,20220630,8,36,158,12,17095.6
7273,20220630,8,37,145,12,11601.45
7274,20220630,8,38,47,12,8945.04
7275,20220630,8,39,172,12,16950.6
7276,20220630,8,40,148,12,33554.56
7277,20220630,8,41,108,12,25327.08
7278,20220630,8,42,106,12,6835.94
7279,20220630,8,43,130,12,14994.2
7280,20220630,8,44,71,12,12263.12
7281,20220630,8,45,114,12,9697.98
7282,20220630,8,46,139,12,20027.12
7283,20220630,8,47,27,12,1664.82
7284,20220630,8,48,126,12,12117.42
7285,20220630,8,49,64,12,2395.52
7286,20220630,8,50,138,12,14147.76
7287,20220630,8,51,148,12,21565.08
7288,20220630,8,52,54,12,2000.16
7289,20220630,8,53,18,12,2394.36
7290,20220630,8,54,117,12,8342.1
7291,20220630,8,55,178,12,41956.38
7292,20220630,8,56,77,12,9681.98
7293,20220630,8,57,98,12,23995.3
7294,20220630,8,58,103,12,33438.95
7295,20220630,8,59,81,12,3717.9
7296,20220630,8,60,100,12,29267.0
7297,20220630,8,61,95,12,18191.55
7298,20220630,8,62,84,12,10959.48
7299,20220630,8,63,99,12,12546.27
7300,20220630,8,64,13,12,1146.86
7301,20220630,8,65,46,12,1293.06
7302,20220630,8,66,67,12,4403.91
7303,20220630,8,67,22,12,3198.58
7304,20220630,8,68,88,12,7455.36
7305,20220630,8,69,75,12,13707.0
7306,20220630,8,70,106,12,11406.66
7307,20220630,8,71,69,12,19393.83
7308,20220630,8,72,10,12,1954.7
7309,20220630,8,73,24,12,5232.48
7310,20220630,8,74,100,12,14131.0
7311,20220630,8,75,117,12,21588.84
7312,20220630,8,76,98,12,10930.92
7313,20220630,8,77,74,12,3528.32
7314,20220630,8,78,72,12,8631.36
7315,20220630,8,79,81,12,25527.96
7316,20220630,8,80,55,12,6507.05
7317,20220630,8,81,0,12,0.0
7318,20220630,8,82,0,12,0.0
7319,20220630,8,83,0,12,0.0
7320,20220630,8,84,0,12,0.0
7321,20220630,8,85,0,12,0.0
7322,20220630,8,86,0,12,0.0
7323,20220630,8,87,0,12,0.0
7324,20220630,8,88,0,12,0.0
7325,20220630,8,89,0,12,0.0
7326,20220630,8,90,0,12,0.0
7327,20220630,8,91,0,12,0.0
7328,20220630,8,92,0,12,0.0
7329,20220630,8,93,0,12,0.0
7330,20220630,8,94,21,12,6324.57
7331,20220630,8,95,28,12,6719.72
7332,20220630,8,96,48,12,24561.6
7333,20220630,8,97,69,12,38631.03
7334,20220630,8,98,72,12,7098.48
7335,20220630,8,99,2,12,987.7
7336,20220630,8,100,34,12,24041.4
7337,20220630,8,101,65,12,25090.65
7338,20220630,8,102,26,12,3036.28
7339,20220630,8,103,7,12,2044.77
7340,20220630,8,104,31,12,10637.65
7341,20220630,8,105,20,12,6675.6
7342,20220630,8,106,7,12,4239.13
7343,20220630,8,107,61,12,26785.1
7344,20220630,8,108,50,12,17200.0
7345,20220630,9,1,1,5,572.14
7346,20220630,9,2,1,5,1086.66
7347,20220630,9,3,6,5,13197.72
7348,20220630,9,4,12,5,27507.24
7349,20220630,9,5,1,5,2726.36
7350,20220630,9,6,13,5,12158.64
7351,20220630,9,7,11,5,20036.61
7352,20220630,9,8,18,5,27065.16
7353,20220630,9,9,6,5,3225.3
7354,20220630,9,10,2,5,1903.0
7355,20220630,9,11,18,5,38754.18
7356,20220630,9,12,17,5,52315.12
7357,20220630,9,13,248,30,1869.92
7358,20220630,9,14,75,30,5509.5
7359,20220630,9,15,68,30,1102.28
7360,20220630,9,16,82,30,5348.86
7361,20220630,9,17,25,30,992.5
7362,20220630,9,18,190,30,8789.4
7363,20220630,9,19,88,30,3842.08
7364,20220630,9,20,97,30,11031.81
7365,20220630,9,21,249,30,16924.53
7366,20220630,9,22,36,30,2942.64
7367,20220630,9,23,34,30,1100.92
7368,20220630,9,24,114,30,2455.56
7369,20220630,9,25,104,30,9528.48
7370,20220630,9,26,24,30,269.52
7371,20220630,9,27,98,30,4184.6
7372,20220630,9,28,144,30,4212.0
7373,20220630,9,29,182,30,16046.94
7374,20220630,9,30,128,30,4299.52
7375,20220630,9,31,69,30,3567.99
7376,20220630,9,32,217,30,3487.19
7377,20220630,9,33,53,30,2268.93
7378,20220630,9,34,19,30,880.46
7379,20220630,9,35,30,12,1944.6
7380,20220630,9,36,41,12,4436.2
7381,20220630,9,37,33,12,2640.33
7382,20220630,9,38,173,12,32925.36
7383,20220630,9,39,136,12,13402.8
7384,20220630,9,40,108,12,24485.76
7385,20220630,9,41,177,12,41508.27
7386,20220630,9,42,28,12,1805.72
7387,20220630,9,43,46,12,5305.64
7388,20220630,9,44,31,12,5354.32
7389,20220630,9,45,115,12,9783.05
7390,20220630,9,46,21,12,3025.68
7391,20220630,9,47,139,12,8570.74
7392,20220630,9,48,67,12,6443.39
7393,20220630,9,49,113,12,4229.59
7394,20220630,9,50,163,12,16710.76
7395,20220630,9,51,102,12,14862.42
7396,20220630,9,52,89,12,3296.56
7397,20220630,9,53,52,12,6917.04
7398,20220630,9,54,46,12,3279.8
7399,20220630,9,55,56,12,13199.76
7400,20220630,9,56,64,12,8047.36
7401,20220630,9,57,70,12,17139.5
7402,20220630,9,58,67,12,21751.55
7403,20220630,9,59,62,12,2845.8
7404,20220630,9,60,9,12,2634.03
7405,20220630,9,61,78,12,14936.22
7406,20220630,9,62,87,12,11350.89
7407,20220630,9,63,79,12,10011.67
7408,20220630,9,64,35,12,3087.7
7409,20220630,9,65,18,12,505.98
7410,20220630,9,66,94,12,6178.62
7411,20220630,9,67,45,12,6542.55
7412,20220630,9,68,105,12,8895.6
7413,20220630,9,69,20,12,3655.2
7414,20220630,9,70,57,12,6133.77
7415,20220630,9,71,94,12,26420.58
7416,20220630,9,72,108,12,21110.76
7417,20220630,9,73,67,12,14607.34
7418,20220630,9,74,89,12,12576.59
7419,20220630,9,75,40,12,7380.8
7420,20220630,9,76,27,12,3011.58
7421,20220630,9,77,103,12,4911.04
7422,20220630,9,78,33,12,3956.04
7423,20220630,9,79,85,12,26788.6
7424,20220630,9,80,94,12,11121.14
7425,20220630,9,81,0,12,0.0
7426,20220630,9,82,0,12,0.0
7427,20220630,9,83,0,12,0.0
7428,20220630,9,84,0,12,0.0
7429,20220630,9,85,0,12,0.0
7430,20220630,9,86,0,12,0.0
7431,20220630,9,87,0,12,0.0
7432,20220630,9,88,0,12,0.0
7433,20220630,9,89,0,12,0.0
7434,20220630,9,90,0,12,0.0
7435,20220630,9,91,0,12,0.0
7436,20220630,9,92,0,12,0.0
7437,20220630,9,93,0,12,0.0
7438,20220630,9,94,13,12,3915.21
7439,20220630,9,95,11,12,2639.89
7440,20220630,9,96,6,12,3070.2
7441,20220630,9,97,34,12,19035.58
7442,20220630,9,98,59,12,5816.81
7443,20220630,9,99,76,12,37532.6
7444,20220630,9,100,3,12,2121.3
7445,20220630,9,101,21,12,8106.21
7446,20220630,9,102,67,12,7824.26
7447,20220630,9,103,73,12,21324.03
7448,20220630,9,104,15,12,5147.25
7449,20220630,9,105,34,12,11348.52
7450,20220630,9,106,3,12,1816.77
7451,20220630,9,107,6,12,2634.6
7452,20220630,9,108,15,12,5160.0
7453,20220630,10,1,2,5,1144.28
7454,20220630,10,2,12,5,13039.92
7455,20220630,10,3,8,5,17596.96
7456,20220630,10,4,7,5,16045.89
7457,20220630,10,5,9,5,24537.24
7458,20220630,10,6,3,5,2805.84
7459,20220630,10,7,4,5,7286.04
7460,20220630,10,8,3,5,4510.86
7461,20220630,10,9,8,5,4300.4
7462,20220630,10,10,4,5,3806.0
7463,20220630,10,11,15,5,32295.15
7464,20220630,10,12,0,5,0.0
7465,20220630,10,13,208,30,1568.32
7466,20220630,10,14,79,30,5803.34
7467,20220630,10,15,33,30,534.93
7468,20220630,10,16,204,30,13306.92
7469,20220630,10,17,144,30,5716.8
7470,20220630,10,18,137,30,6337.62
7471,20220630,10,19,181,30,7902.46
7472,20220630,10,20,20,30,2274.6
7473,20220630,10,21,46,30,3126.62
7474,20220630,10,22,113,30,9236.62
7475,20220630,10,23,249,30,8062.62
7476,20220630,10,24,137,30,2950.98
7477,20220630,10,25,35,30,3206.7
7478,20220630,10,26,138,30,1549.74
7479,20220630,10,27,54,30,2305.8
7480,20220630,10,28,30,30,877.5
7481,20220630,10,29,166,30,14636.22
7482,20220630,10,30,165,30,5542.35
7483,20220630,10,31,44,30,2275.24
7484,20220630,10,32,172,30,2764.04
7485,20220630,10,33,205,30,8776.05
7486,20220630,10,34,242,30,11214.28
7487,20220630,10,35,165,12,10695.3
7488,20220630,10,36,20,12,2164.0
7489,20220630,10,37,144,12,11521.44
7490,20220630,10,38,9,12,1712.88
7491,20220630,10,39,93,12,9165.15
7492,20220630,10,40,35,12,7935.2
7493,20220630,10,41,150,12,35176.5
7494,20220630,10,42,91,12,5868.59
7495,20220630,10,43,52,12,5997.68
7496,20220630,10,44,33,12,5699.76
7497,20220630,10,45,95,12,8081.65
7498,20220630,10,46,167,12,24061.36
7499,20220630,10,47,26,12,1603.16
7500,20220630,10,48,26,12,2500.42
7501,20220630,10,49,108,12,4042.44
7502,20220630,10,50,14,12,1435.28
7503,20220630,10,51,171,12,24916.41
7504,20220630,10,52,53,12,1963.12
7505,20220630,10,53,143,12,19021.86
7506,20220630,10,54,106,12,7557.8
7507,20220630,10,55,48,12,11314.08
7508,20220630,10,56,174,12,21878.76
7509,20220630,10,57,47,12,11507.95
7510,20220630,10,58,37,12,12012.05
7511,20220630,10,59,111,12,5094.9
7512,20220630,10,60,29,12,8487.43
7513,20220630,10,61,27,12,5170.23
7514,20220630,10,62,30,12,3914.1
7515,20220630,10,63,55,12,6970.15
7516,20220630,10,64,113,12,9968.86
7517,20220630,10,65,8,12,224.88
7518,20220630,10,66,69,12,4535.37
7519,20220630,10,67,120,12,17446.8
7520,20220630,10,68,101,12,8556.72
7521,20220630,10,69,51,12,9320.76
7522,20220630,10,70,56,12,6026.16
7523,20220630,10,71,48,12,13491.36
7524,20220630,10,72,119,12,23260.93
7525,20220630,10,73,50,12,10901.0
7526,20220630,10,74,45,12,6358.95
7527,20220630,10,75,53,12,9779.56
7528,20220630,10,76,54,12,6023.16
7529,20220630,10,77,109,12,5197.12
7530,20220630,10,78,24,12,2877.12
7531,20220630,10,79,112,12,35297.92
7532,20220630,10,80,90,12,10647.9
7533,20220630,10,81,0,12,0.0
7534,20220630,10,82,0,12,0.0
7535,20220630,10,83,0,12,0.0
7536,20220630,10,84,0,12,0.0
7537,20220630,10,85,0,12,0.0
7538,20220630,10,86,0,12,0.0
7539,20220630,10,87,0,12,0.0
7540,20220630,10,88,0,12,0.0
7541,20220630,10,89,0,12,0.0
7542,20220630,10,90,0,12,0.0
7543,20220630,10,91,0,12,0.0
7544,20220630,10,92,0,12,0.0
7545,20220630,10,93,0,12,0.0
7546,20220630,10,94,60,12,18070.2
7547,20220630,10,95,66,12,15839.34
7548,20220630,10,96,63,12,32237.1
7549,20220630,10,97,77,12,43109.99
7550,20220630,10,98,42,12,4140.78
7551,20220630,10,99,35,12,17284.75
7552,20220630,10,100,21,12,14849.1
7553,20220630,10,101,0,12,0.0
7554,20220630,10,102,2,12,233.56
7555,20220630,10,103,33,12,9639.63
7556,20220630,10,104,54,12,18530.1
7557,20220630,10,105,57,12,19025.46
7558,20220630,10,106,24,12,14534.16
7559,20220630,10,107,70,12,30737.0
7560,20220630,10,108,19,12,6536.0
7561,20220630,11,1,11,5,6293.54
7562,20220630,11,2,11,5,11953.26
7563,20220630,11,3,6,5,13197.72
7564,20220630,11,4,6,5,13753.62
7565,20220630,11,5,0,5,0.0
7566,20220630,11,6,18,5,16835.04
7567,20220630,11,7,0,5,0.0
7568,20220630,11,8,2,5,3007.24
7569,20220630,11,9,0,5,0.0
7570,20220630,11,10,11,5,10466.5
7571,20220630,11,11,11,5,23683.11
7572,20220630,11,12,15,5,46160.4
7573,20220630,11,13,72,30,542.88
7574,20220630,11,14,125,30,9182.5
7575,20220630,11,15,35,30,567.35
7576,20220630,11,16,54,30,3522.42
7577,20220630,11,17,247,30,9805.9
7578,20220630,11,18,174,30,8049.24
7579,20220630,11,19,123,30,5370.18
7580,20220630,11,20,150,30,17059.5
7581,20220630,11,21,130,30,8836.1
7582,20220630,11,22,246,30,20108.04
7583,20220630,11,23,104,30,3367.52
7584,20220630,11,24,126,30,2714.04
7585,20220630,11,25,215,30,19698.3
7586,20220630,11,26,192,30,2156.16
7587,20220630,11,27,134,30,5721.8
7588,20220630,11,28,44,30,1287.0
7589,20220630,11,29,60,30,5290.2
7590,20220630,11,30,159,30,5340.81
7591,20220630,11,31,128,30,6618.88
7592,20220630,11,32,94,30,1510.58
7593,20220630,11,33,86,30,3681.66
7594,20220630,11,34,171,30,7924.14
7595,20220630,11,35,70,12,4537.4
7596,20220630,11,36,151,12,16338.2
7597,20220630,11,37,37,12,2960.37
7598,20220630,11,38,24,12,4567.68
7599,20220630,11,39,135,12,13304.25
7600,20220630,11,40,88,12,19951.36
7601,20220630,11,41,89,12,20871.39
7602,20220630,11,42,166,12,10705.34
7603,20220630,11,43,141,12,16262.94
