SurveyID,OrderLineID,SurveyDateKey,CustomerKey,StoreKey,SatisfactionScore,NPSGroup,CommentCategory
2254,3638,20240214,1489,7,7,Passive,Store experience
2255,44109,20250124,741,6,5,Detractor,Store experience
2256,17248,20251231,740,10,10,Promoter,Delivery
2257,54775,20251120,1798,2,7,Passive,Price
2258,56890,20250401,760,5,7,Passive,Support
2259,23802,20240324,634,11,8,Passive,Store experience
2260,51738,20240801,985,6,9,Promoter,Price
2261,12121,20241001,1920,1,6,Detractor,Support
2262,42173,20240720,142,8,8,Passive,Price
2263,11294,20230829,1812,4,8,Passive,Support
2264,20451,20241016,1638,12,8,Passive,Store experience
2265,51798,20250102,836,12,6,Detractor,Support
2266,32500,20250722,1914,1,5,Detractor,Support
2267,37178,20221104,1041,1,6,Detractor,Price
2268,37304,20231211,1221,8,7,Passive,Store experience
2269,58027,20240712,28,3,10,Promoter,Delivery
2270,13900,20230709,1934,3,8,Passive,Store experience
2271,57462,20240229,469,2,8,Passive,Store experience
2272,46676,20221116,508,8,6,Detractor,Delivery
2273,19761,20251231,103,9,9,Promoter,Delivery
2274,34766,20251231,86,4,5,Detractor,Product quality
2275,30605,20240424,777,4,4,Detractor,Delivery
2276,46281,20240404,1724,12,6,Detractor,Price
2277,7021,20251220,185,8,9,Promoter,Store experience
2278,9704,20240115,1032,3,7,Passive,Store experience
2279,35993,20241227,1920,10,6,Detractor,Product quality
2280,2568,20251022,156,8,9,Promoter,Website
2281,21125,20240715,101,4,6,Detractor,Website
2282,38424,20250208,1500,5,7,Passive,Product quality
2283,15364,20240322,1431,3,8,Passive,Price
2284,10700,20240705,1233,5,7,Passive,Website
2285,49230,20240722,639,11,6,Detractor,Price
2286,2654,20250803,1973,3,7,Passive,Product quality
2287,35700,20240412,707,11,7,Passive,Website
2288,33820,20251231,396,11,6,Detractor,Support
2289,6800,20250907,49,2,9,Promoter,Delivery
2290,25936,20230628,1098,7,6,Detractor,Store experience
2291,52847,20240531,410,9,7,Passive,Website
2292,22887,20250129,574,11,6,Detractor,Website
2293,31678,20230521,681,11,8,Passive,Store experience
2294,2621,20221223,59,11,7,Passive,Delivery
2295,59161,20230518,1026,7,7,Passive,Product quality
2296,49732,20250130,1353,12,9,Promoter,Support
2297,47587,20230530,1436,4,5,Detractor,Delivery
2298,51502,20250224,1208,3,9,Promoter,Price
2299,19761,20251231,103,9,9,Promoter,Store experience
2300,53040,20221229,777,6,8,Passive,Website
2301,17010,20221116,1138,7,8,Passive,Website
2302,13133,20240330,1771,12,5,Detractor,Website
2303,40686,20250222,12,9,9,Promoter,Store experience
2304,54177,20231205,1975,4,8,Passive,Delivery
2305,37829,20251030,1031,6,5,Detractor,Delivery
2306,3845,20231215,355,4,3,Detractor,Price
2307,23207,20240123,1989,5,8,Passive,Product quality
2308,52669,20230906,116,8,6,Detractor,Support
2309,1176,20230821,868,4,7,Passive,Price
2310,33539,20251228,1414,9,8,Passive,Price
2311,59163,20251115,348,9,7,Passive,Store experience
2312,11398,20240910,620,12,8,Passive,Store experience
2313,57433,20231015,1662,7,6,Detractor,Product quality
2314,54217,20250801,1074,6,4,Detractor,Product quality
2315,39254,20250223,1019,12,8,Passive,Delivery
2316,11784,20240115,201,9,5,Detractor,Support
2317,34704,20230428,1621,6,10,Promoter,Price
2318,4058,20251220,990,9,9,Promoter,Store experience
2319,18792,20250414,542,7,3,Detractor,Price
2320,44547,20250217,1982,6,5,Detractor,Store experience
2321,26961,20241023,1935,3,7,Passive,Product quality
2322,37146,20221010,554,4,6,Detractor,Support
2323,26274,20240209,1110,7,4,Detractor,Website
2324,3614,20240810,563,12,4,Detractor,Store experience
2325,54680,20240521,48,4,8,Passive,Delivery
2326,19127,20221028,988,3,4,Detractor,Delivery
2327,58936,20240120,419,8,8,Passive,Website
2328,47221,20250203,1258,6,5,Detractor,Support
2329,17604,20240406,1432,2,5,Detractor,Delivery
2330,42197,20250804,1685,8,10,Promoter,Price
2331,46198,20230824,1510,1,6,Detractor,Store experience
2332,17541,20241102,394,8,7,Passive,Support
2333,2700,20251128,959,9,7,Passive,Product quality
2334,28231,20230217,1285,3,8,Passive,Price
2335,19720,20250713,1502,1,8,Passive,Website
2336,55888,20240709,1515,8,6,Detractor,Price
2337,15218,20230423,1570,6,9,Promoter,Support
2338,21592,20221119,1547,6,10,Promoter,Support
2339,36774,20231015,378,6,7,Passive,Delivery
2340,6299,20240817,770,3,9,Promoter,Price
2341,17182,20250720,631,5,9,Promoter,Price
2342,11443,20240130,1035,3,6,Detractor,Support
2343,41420,20221023,1184,3,3,Detractor,Website
2344,21159,20251029,1677,6,6,Detractor,Store experience
2345,44380,20250619,50,9,5,Detractor,Delivery
2346,43460,20250820,1207,8,7,Passive,Product quality
2347,18065,20240719,3,12,5,Detractor,Price
2348,21330,20221123,990,5,8,Passive,Price
2349,34077,20240302,73,2,9,Promoter,Website
2350,52379,20250313,1953,5,7,Passive,Support
2351,37727,20250225,979,5,6,Detractor,Product quality
2352,34944,20240328,1074,9,10,Promoter,Product quality
2353,41094,20240831,1348,9,8,Passive,Price
2354,28862,20250213,1437,10,7,Passive,Price
2355,2183,20250723,1827,10,7,Passive,Price
2356,58432,20230429,258,3,7,Passive,Product quality
2357,59316,20251229,1685,8,7,Passive,Product quality
2358,42437,20250206,623,7,6,Detractor,Support
2359,53669,20240211,97,10,9,Promoter,Website
2360,42993,20251116,945,10,6,Detractor,Website
2361,57449,20240324,1171,6,3,Detractor,Delivery
2362,2209,20230602,252,8,7,Passive,Product quality
2363,35468,20241010,316,6,6,Detractor,Store experience
2364,4563,20240116,1729,3,5,Detractor,Delivery
2365,38724,20250719,184,6,9,Promoter,Support
2366,5091,20240724,366,4,6,Detractor,Delivery
2367,45763,20250416,688,4,9,Promoter,Product quality
2368,24923,20240819,1406,5,6,Detractor,Product quality
2369,34940,20230527,1242,10,7,Passive,Store experience
2370,47447,20250901,448,11,8,Passive,Product quality
2371,34875,20250305,1227,3,9,Promoter,Store experience
2372,49143,20240909,1010,8,8,Passive,Product quality
2373,58649,20240219,1791,7,7,Passive,Website
2374,41797,20250529,354,2,5,Detractor,Delivery
2375,9468,20250830,1247,2,9,Promoter,Support
2376,27005,20250808,801,2,8,Passive,Price
2377,34194,20251124,415,9,8,Passive,Product quality
2378,56977,20250213,1298,12,5,Detractor,Price
2379,31133,20250114,611,4,7,Passive,Product quality
2380,18889,20240905,1436,11,7,Passive,Support
2381,35366,20231022,1048,11,8,Passive,Website
2382,7521,20251015,690,6,10,Promoter,Price
2383,41246,20221120,1337,10,9,Promoter,Website
2384,19875,20221116,41,4,5,Detractor,Support
2385,38802,20250301,1335,12,2,Detractor,Support
2386,22608,20230917,1670,8,4,Detractor,Website
2387,52836,20250315,1398,1,8,Passive,Product quality
2388,17353,20230311,928,4,8,Passive,Support
2389,16110,20251105,98,8,8,Passive,Product quality
2390,57528,20250528,1968,3,6,Detractor,Price
2391,26373,20240824,1896,1,5,Detractor,Support
2392,54,20240120,1506,8,8,Passive,Product quality
2393,16238,20250426,1920,11,5,Detractor,Product quality
2394,21797,20250926,1960,6,5,Detractor,Support
2395,32441,20240725,154,10,8,Passive,Website
2396,19892,20230118,1546,2,4,Detractor,Support
2397,47771,20230621,326,6,6,Detractor,Price
2398,49692,20251104,301,2,6,Detractor,Product quality
2399,27556,20230327,1111,10,8,Passive,Delivery
2400,50587,20240903,510,12,7,Passive,Price
2401,21287,20240115,959,7,7,Passive,Support
2402,47668,20250318,1684,5,5,Detractor,Product quality
2403,735,20221001,1405,3,7,Passive,Price
2404,2232,20230724,1760,2,6,Detractor,Store experience
2405,55256,20240825,1160,2,7,Passive,Support
2406,4174,20240707,1844,5,7,Passive,Store experience
2407,16606,20230609,474,10,8,Passive,Website
2408,47784,20241215,1567,1,8,Passive,Support
2409,22084,20241228,1558,8,6,Detractor,Store experience
2410,31195,20221123,1410,11,3,Detractor,Product quality
2411,12407,20230915,1698,5,4,Detractor,Price
2412,39695,20241230,1124,1,7,Passive,Support
2413,54645,20241019,1245,7,8,Passive,Delivery
2414,35784,20240428,1727,2,5,Detractor,Delivery
2415,28348,20241217,1154,9,6,Detractor,Product quality
2416,17178,20240212,1392,11,6,Detractor,Product quality
2417,25162,20250129,1701,6,7,Passive,Delivery
2418,14330,20240919,28,4,5,Detractor,Price
2419,21178,20241125,1394,1,7,Passive,Support
2420,35954,20240504,1331,2,9,Promoter,Price
2421,12319,20220514,1114,5,8,Passive,Store experience
2422,38399,20251103,616,11,8,Passive,Website
2423,754,20250124,1580,11,8,Passive,Support
2424,5737,20230108,1173,3,5,Detractor,Price
2425,18597,20240507,494,9,8,Passive,Delivery
2426,33679,20250814,1439,6,8,Passive,Support
2427,59336,20250505,1997,8,5,Detractor,Product quality
2428,22687,20250815,1759,8,8,Passive,Website
2429,33440,20241125,1846,5,9,Promoter,Store experience
2430,56750,20231013,1041,5,8,Passive,Website
2431,34397,20240211,521,5,7,Passive,Delivery
2432,57835,20240913,799,6,8,Passive,Product quality
2433,55196,20221230,1608,6,7,Passive,Website
2434,28540,20250917,1022,12,10,Promoter,Store experience
2435,47647,20250727,374,8,9,Promoter,Support
2436,50619,20250104,1516,5,7,Passive,Store experience
2437,36089,20250319,809,12,6,Detractor,Price
2438,34894,20220921,1614,1,10,Promoter,Website
2439,54473,20251212,420,8,8,Passive,Product quality
2440,14537,20250107,1753,12,10,Promoter,Delivery
2441,4417,20231027,267,2,10,Promoter,Support
2442,8834,20230804,1383,1,5,Detractor,Support
2443,57831,20240212,1210,2,9,Promoter,Store experience
2444,22352,20230630,198,7,5,Detractor,Support
2445,14278,20240116,1034,11,6,Detractor,Support
2446,48434,20241009,1910,3,7,Passive,Store experience
2447,447,20231225,122,5,7,Passive,Website
2448,53332,20250616,775,11,7,Passive,Support
2449,3564,20240624,1658,12,7,Passive,Website
2450,3292,20221223,352,9,6,Detractor,Support
2451,24986,20250920,1833,12,8,Passive,Support
2452,28029,20240628,762,9,4,Detractor,Support
2453,6569,20221227,676,11,8,Passive,Website
2454,50381,20221019,1587,12,7,Passive,Support
2455,17511,20230724,795,2,3,Detractor,Delivery
2456,28907,20230620,1242,4,7,Passive,Price
2457,53259,20230227,1675,7,10,Promoter,Website
2458,38320,20230130,1277,6,7,Passive,Support
2459,7858,20240803,1209,8,6,Detractor,Store experience
2460,10812,20240712,1573,5,5,Detractor,Store experience
2461,21697,20241128,1196,10,9,Promoter,Store experience
2462,50362,20231112,1834,1,9,Promoter,Product quality
2463,39796,20240727,1103,12,10,Promoter,Price
2464,10462,20240310,208,6,7,Passive,Store experience
2465,59319,20250923,949,5,6,Detractor,Support
2466,24590,20230503,970,6,7,Passive,Price
2467,15749,20231012,979,4,7,Passive,Price
2468,24468,20250920,1255,5,7,Passive,Delivery
2469,54200,20251022,186,12,9,Promoter,Support
2470,36530,20241213,1209,11,9,Promoter,Store experience
2471,35870,20241007,1808,7,5,Detractor,Support
2472,32977,20250922,1041,11,5,Detractor,Price
2473,33368,20250913,585,4,6,Detractor,Price
2474,22625,20250401,160,10,5,Detractor,Product quality
2475,49528,20220707,1456,6,8,Passive,Delivery
2476,18111,20240705,936,5,8,Passive,Store experience
2477,14871,20240728,288,4,5,Detractor,Store experience
2478,35340,20220831,1489,1,8,Passive,Support
2479,44642,20221119,34,9,9,Promoter,Price
2480,48917,20240728,1926,5,5,Detractor,Website
2481,36498,20230816,1440,8,8,Passive,Price
2482,35390,20230728,1352,7,5,Detractor,Delivery
2483,46425,20221021,74,8,4,Detractor,Product quality
2484,8287,20221106,1636,3,9,Promoter,Product quality
2485,37811,20230830,343,11,7,Passive,Store experience
2486,11034,20240724,1560,11,9,Promoter,Website
2487,7678,20230711,1885,3,5,Detractor,Store experience
2488,56845,20240625,1128,9,7,Passive,Delivery
2489,56314,20231103,891,12,10,Promoter,Store experience
2490,16855,20250527,681,11,10,Promoter,Support
2491,40322,20250810,811,7,7,Passive,Delivery
2492,3569,20250517,770,2,6,Detractor,Price
2493,38414,20251031,694,7,5,Detractor,Product quality
2494,29044,20240101,1168,1,7,Passive,Store experience
2495,4282,20240520,1072,12,5,Detractor,Product quality
2496,30829,20251218,815,11,6,Detractor,Price
2497,32586,20251231,1015,10,7,Passive,Price
2498,38966,20241124,312,5,6,Detractor,Delivery
2499,7417,20250430,1654,6,9,Promoter,Delivery
2500,31209,20230720,1051,12,8,Passive,Price
2501,12411,20230531,1516,10,7,Passive,Product quality
2502,54886,20240708,1096,6,6,Detractor,Store experience
2503,4421,20221126,1676,7,5,Detractor,Price
2504,3546,20230914,1343,7,6,Detractor,Price
2505,7139,20241224,601,2,8,Passive,Delivery
2506,26213,20250814,845,11,6,Detractor,Product quality
2507,29259,20240328,1917,7,8,Passive,Store experience
2508,46182,20230223,167,1,7,Passive,Store experience
2509,27777,20221110,626,10,7,Passive,Price
2510,32385,20240602,1596,8,7,Passive,Store experience
2511,27038,20241206,745,7,7,Passive,Price
2512,45611,20241017,276,5,6,Detractor,Price
2513,47964,20220609,1354,5,7,Passive,Website
2514,40186,20240602,565,4,5,Detractor,Store experience
2515,52280,20250925,634,5,10,Promoter,Store experience
2516,50698,20240703,421,2,7,Passive,Store experience
2517,37080,20250909,124,2,7,Passive,Product quality
2518,55527,20221109,818,5,8,Passive,Product quality
2519,4347,20241203,672,7,8,Passive,Store experience
2520,50905,20240206,1458,10,6,Detractor,Delivery
2521,48870,20250430,293,5,8,Passive,Website
2522,33133,20251103,1718,3,6,Detractor,Store experience
2523,29562,20230427,1804,7,8,Passive,Product quality
2524,35188,20241008,1351,10,7,Passive,Support
2525,30336,20230702,1533,9,8,Passive,Delivery
2526,11881,20241222,330,10,7,Passive,Price
2527,24821,20251231,1896,5,7,Passive,Price
2528,43338,20240810,167,7,6,Detractor,Store experience
2529,55410,20240621,954,2,9,Promoter,Website
2530,24396,20241222,1886,6,10,Promoter,Delivery
2531,40432,20231225,1285,5,9,Promoter,Price
2532,26780,20250113,159,10,6,Detractor,Product quality
2533,47228,20251008,60,7,7,Passive,Support
2534,18146,20251231,1706,12,9,Promoter,Delivery
2535,7704,20240204,331,10,8,Passive,Website
2536,51790,20230129,1241,7,9,Promoter,Support
2537,41877,20250919,779,7,8,Passive,Store experience
2538,9034,20250518,478,10,7,Passive,Support
2539,47860,20230325,525,2,10,Promoter,Support
2540,23835,20220815,1091,6,9,Promoter,Support
2541,35064,20250609,850,12,7,Passive,Price
2542,58898,20251124,365,10,9,Promoter,Delivery
2543,52026,20251108,1956,11,9,Promoter,Product quality
2544,29956,20250205,467,2,5,Detractor,Website
2545,41577,20250106,622,4,5,Detractor,Website
2546,226,20231017,910,12,10,Promoter,Store experience
2547,49739,20231120,1585,2,4,Detractor,Product quality
2548,13083,20230702,924,4,7,Passive,Delivery
2549,33401,20250102,746,11,7,Passive,Support
2550,44306,20250624,871,1,9,Promoter,Delivery
2551,36333,20241008,18,11,6,Detractor,Product quality
2552,41933,20240105,1271,3,9,Promoter,Delivery
2553,39968,20240308,419,11,8,Passive,Delivery
2554,25700,20230325,67,3,8,Passive,Price
2555,50252,20240701,1517,7,6,Detractor,Website
2556,51846,20250321,1822,9,8,Passive,Support
2557,30593,20240224,321,10,5,Detractor,Store experience
2558,27245,20250130,1366,6,8,Passive,Delivery
2559,20889,20251018,1258,10,3,Detractor,Price
2560,33081,20251212,1346,4,6,Detractor,Product quality
2561,55674,20230411,797,9,7,Passive,Delivery
2562,988,20220718,1580,5,10,Promoter,Website
2563,40375,20240714,1044,6,9,Promoter,Store experience
2564,32176,20250306,714,6,5,Detractor,Price
2565,34975,20221214,334,1,8,Passive,Product quality
2566,1388,20250622,656,3,10,Promoter,Delivery
2567,45560,20250309,1969,1,9,Promoter,Support
2568,1221,20240122,1842,9,7,Passive,Delivery
2569,43274,20240830,206,2,7,Passive,Product quality
2570,52736,20231103,1058,9,8,Passive,Website
2571,29176,20240603,665,3,6,Detractor,Delivery
2572,23060,20250208,392,7,8,Passive,Support
2573,44921,20240327,1965,12,9,Promoter,Support
2574,40644,20251231,1387,11,7,Passive,Delivery
2575,19784,20231116,120,1,5,Detractor,Price
2576,49103,20251202,601,3,5,Detractor,Store experience
2577,43084,20230414,861,4,10,Promoter,Product quality
2578,46216,20250324,1156,9,6,Detractor,Support
2579,45698,20250212,1601,11,10,Promoter,Delivery
2580,6748,20230506,1046,2,5,Detractor,Support
2581,44806,20251124,1824,1,9,Promoter,Delivery
2582,1216,20240609,1561,8,6,Detractor,Support
2583,18318,20220706,1766,1,7,Passive,Product quality
2584,12509,20251126,1769,9,5,Detractor,Product quality
2585,1868,20240329,127,7,5,Detractor,Store experience
2586,26192,20250425,1958,3,6,Detractor,Price
2587,39381,20231208,506,8,10,Promoter,Website
2588,22065,20230218,1759,3,7,Passive,Product quality
2589,44083,20230628,1841,11,6,Detractor,Price
2590,18725,20250101,1512,9,5,Detractor,Delivery
2591,31544,20251025,1257,1,6,Detractor,Price
2592,14960,20250921,1799,2,6,Detractor,Product quality
2593,58994,20250829,1369,9,7,Passive,Store experience
2594,39359,20220628,1583,1,7,Passive,Website
2595,40193,20240227,882,2,7,Passive,Support
2596,18892,20221021,153,9,8,Passive,Product quality
2597,51107,20240918,557,4,6,Detractor,Delivery
2598,5507,20250426,97,10,7,Passive,Product quality
2599,53721,20221127,605,6,5,Detractor,Store experience
2600,26246,20250211,646,9,9,Promoter,Support
2601,24687,20230117,1125,12,8,Passive,Website
2602,19166,20240224,1992,7,10,Promoter,Delivery
2603,28181,20250306,1492,7,5,Detractor,Support
2604,49360,20251113,1007,4,7,Passive,Delivery
2605,20463,20250508,105,5,7,Passive,Store experience
2606,11690,20230912,316,1,6,Detractor,Website
2607,9491,20250712,878,4,10,Promoter,Price
2608,20064,20230927,1947,5,7,Passive,Store experience
2609,28048,20241128,1059,6,8,Passive,Support
2610,5339,20220622,262,10,3,Detractor,Store experience
2611,58142,20220429,798,3,6,Detractor,Price
2612,14835,20240223,297,6,5,Detractor,Price
2613,19227,20250930,1622,6,6,Detractor,Product quality
2614,40705,20251008,1440,1,6,Detractor,Support
2615,6795,20241130,860,9,9,Promoter,Support
2616,9039,20240604,1246,12,7,Passive,Delivery
2617,56276,20251205,683,8,6,Detractor,Support
2618,36970,20250907,820,12,6,Detractor,Price
2619,28425,20221004,1117,6,7,Passive,Delivery
2620,39644,20250131,1249,3,4,Detractor,Product quality
2621,50712,20230724,1619,5,8,Passive,Website
2622,21751,20250711,581,10,9,Promoter,Delivery
2623,20029,20240729,823,5,5,Detractor,Store experience
2624,59037,20240626,1482,7,5,Detractor,Price
2625,58396,20241201,1908,1,10,Promoter,Price
2626,17267,20240723,1504,9,10,Promoter,Product quality
2627,27048,20230604,1386,2,4,Detractor,Support
2628,20114,20251120,1975,10,8,Passive,Delivery
2629,51916,20240915,1814,3,7,Passive,Delivery
2630,38968,20241201,312,5,6,Detractor,Website
2631,43188,20240909,921,6,8,Passive,Price
2632,19222,20240425,1678,2,6,Detractor,Delivery
2633,3258,20250608,1909,10,9,Promoter,Website
2634,8015,20240821,42,2,6,Detractor,Product quality
2635,28002,20231130,719,6,8,Passive,Price
2636,11993,20241031,20,2,8,Passive,Support
2637,42520,20240611,1333,10,4,Detractor,Delivery
2638,85,20240916,1016,3,10,Promoter,Product quality
2639,7696,20230115,258,6,9,Promoter,Product quality
2640,15976,20241003,800,1,6,Detractor,Product quality
2641,38640,20240222,1017,11,6,Detractor,Support
2642,16757,20240708,1939,11,9,Promoter,Website
2643,41510,20231223,1257,1,6,Detractor,Price
2644,817,20230228,1081,11,9,Promoter,Support
2645,9362,20241207,1330,10,5,Detractor,Delivery
2646,27774,20220929,626,10,6,Detractor,Product quality
2647,50291,20221116,801,9,7,Passive,Product quality
2648,12573,20250822,632,9,3,Detractor,Price
2649,49455,20240909,367,4,8,Passive,Support
2650,24685,20250413,128,7,7,Passive,Delivery
2651,46905,20251114,638,6,6,Detractor,Store experience
2652,32002,20230219,891,12,7,Passive,Price
2653,2697,20240411,1380,1,9,Promoter,Product quality
2654,19008,20250330,1019,1,8,Passive,Product quality
2655,36768,20240220,981,1,6,Detractor,Delivery
2656,12388,20250706,743,12,4,Detractor,Support
2657,40563,20241210,908,1,7,Passive,Support
2658,58997,20250909,1369,9,7,Passive,Website
2659,33163,20251008,1405,9,8,Passive,Website
2660,57120,20240106,1076,12,8,Passive,Product quality
2661,10354,20240330,790,11,6,Detractor,Delivery
2662,39663,20250314,1841,7,8,Passive,Support
2663,19782,20240213,679,9,9,Promoter,Website
2664,36626,20250826,979,8,4,Detractor,Price
2665,36156,20251211,1148,2,7,Passive,Price
2666,29979,20251013,1524,2,8,Passive,Support
2667,37284,20250606,813,7,8,Passive,Store experience
2668,18501,20250115,4,1,5,Detractor,Store experience
2669,40003,20250317,658,1,9,Promoter,Product quality
2670,30230,20231014,1030,3,8,Passive,Store experience
2671,1729,20240321,1665,11,4,Detractor,Website
2672,14556,20250818,1529,2,8,Passive,Delivery
2673,18956,20240731,1800,2,7,Passive,Product quality
2674,36833,20241209,1977,9,6,Detractor,Price
2675,2091,20221024,973,3,6,Detractor,Price
2676,9028,20250619,1963,9,9,Promoter,Website
2677,21962,20230309,807,8,10,Promoter,Store experience
2678,26190,20230805,235,4,6,Detractor,Website
2679,9251,20240729,1761,6,6,Detractor,Support
2680,10614,20230713,1527,9,10,Promoter,Product quality
2681,44961,20240908,313,12,5,Detractor,Store experience
2682,33990,20250208,1801,9,8,Passive,Product quality
2683,1664,20241118,53,4,5,Detractor,Price
2684,1362,20240910,991,11,4,Detractor,Price
2685,19299,20250827,1041,10,7,Passive,Store experience
2686,38513,20250628,7,9,8,Passive,Support
2687,11210,20231120,1034,1,9,Promoter,Delivery
2688,59684,20250209,525,10,5,Detractor,Website
2689,39402,20221026,948,9,10,Promoter,Support
2690,8673,20240711,1615,11,10,Promoter,Delivery
2691,34005,20250212,528,5,9,Promoter,Delivery
2692,8655,20240917,852,2,6,Detractor,Price
2693,24973,20240416,123,5,7,Passive,Delivery
2694,5752,20241125,338,4,7,Passive,Support
2695,9712,20240508,255,7,5,Detractor,Price
2696,6676,20250810,1646,2,4,Detractor,Delivery
2697,42847,20240805,790,5,7,Passive,Delivery
2698,24924,20240819,1406,5,8,Passive,Product quality
2699,18661,20240627,1364,11,9,Promoter,Product quality
2700,51404,20240512,74,7,8,Passive,Product quality
2701,22372,20251105,1644,7,6,Detractor,Store experience
2702,4646,20230709,1394,8,9,Promoter,Store experience
2703,18088,20230329,275,5,7,Passive,Support
2704,18924,20220301,1955,5,7,Passive,Delivery
2705,54953,20230926,1796,10,6,Detractor,Website
2706,7759,20250825,1552,11,10,Promoter,Support
2707,28067,20230901,833,7,9,Promoter,Price
2708,15207,20241002,645,12,3,Detractor,Price
2709,12638,20240420,326,3,5,Detractor,Price
2710,56222,20250620,260,11,8,Passive,Website
2711,57157,20251123,417,2,5,Detractor,Support
2712,19048,20231020,470,7,9,Promoter,Website
2713,48030,20250616,1233,8,6,Detractor,Website
2714,34086,20221110,336,3,8,Passive,Product quality
2715,49629,20241108,1589,7,8,Passive,Store experience
2716,24580,20240419,672,8,10,Promoter,Website
2717,36842,20221115,584,6,7,Passive,Support
2718,33175,20240626,928,10,5,Detractor,Store experience
2719,19545,20250207,326,2,8,Passive,Store experience
2720,26601,20231224,1807,2,9,Promoter,Delivery
2721,56686,20240729,112,4,5,Detractor,Product quality
2722,41540,20250830,1980,2,8,Passive,Delivery
2723,6316,20250710,1981,2,10,Promoter,Support
2724,48389,20251231,1360,1,6,Detractor,Support
2725,28281,20250524,874,2,8,Passive,Website
2726,19066,20231124,393,5,10,Promoter,Store experience
2727,33374,20251117,35,3,8,Passive,Website
2728,58923,20250314,462,8,9,Promoter,Store experience
2729,59422,20250114,892,11,6,Detractor,Product quality
2730,8706,20240415,1857,4,5,Detractor,Support
2731,5180,20240912,1019,6,6,Detractor,Product quality
2732,36599,20241222,1197,8,8,Passive,Website
2733,4314,20241225,1435,2,9,Promoter,Delivery
2734,48726,20250411,1137,4,9,Promoter,Delivery
2735,22129,20251231,114,7,6,Detractor,Delivery
2736,25059,20250621,924,1,7,Passive,Price
2737,26683,20240528,5,1,6,Detractor,Store experience
2738,35777,20230731,697,4,6,Detractor,Support
2739,8130,20250423,981,3,9,Promoter,Website
2740,33922,20250611,1800,8,9,Promoter,Price
2741,17325,20250310,392,10,9,Promoter,Price
2742,33437,20251212,1118,8,4,Detractor,Product quality
2743,46026,20250329,595,7,8,Passive,Website
2744,50220,20250715,1307,3,7,Passive,Product quality
2745,13499,20241219,1336,5,7,Passive,Price
2746,28584,20250118,826,9,7,Passive,Product quality
2747,33748,20250401,103,5,7,Passive,Support
2748,42926,20221029,1067,1,7,Passive,Support
2749,18804,20240222,1105,6,6,Detractor,Support
2750,41559,20240630,1928,9,5,Detractor,Website
2751,19076,20250711,37,4,7,Passive,Support
2752,28560,20231230,1374,4,10,Promoter,Delivery
2753,5392,20250812,1608,5,9,Promoter,Store experience
2754,13255,20251110,988,6,5,Detractor,Product quality
2755,6909,20240110,1823,2,6,Detractor,Support
2756,5894,20231113,545,10,8,Passive,Delivery
2757,486,20250120,1936,5,8,Passive,Delivery
2758,17332,20230722,440,5,7,Passive,Delivery
2759,20667,20250718,1780,9,8,Passive,Website
2760,7942,20250723,1553,3,8,Passive,Support
2761,9956,20220502,1977,8,6,Detractor,Product quality
2762,26170,20221014,1752,3,4,Detractor,Support
2763,33669,20231222,27,4,7,Passive,Store experience
2764,26333,20230116,58,5,9,Promoter,Support
2765,1582,20240204,1139,1,2,Detractor,Website
2766,43347,20231124,1652,9,7,Passive,Delivery
2767,23095,20230821,1977,12,9,Promoter,Price
2768,21323,20240709,370,6,7,Passive,Support
2769,25212,20230526,543,10,9,Promoter,Support
2770,46065,20240909,1761,4,6,Detractor,Store experience
2771,20574,20240509,219,4,7,Passive,Website
2772,2663,20231101,1958,7,6,Detractor,Delivery
2773,46857,20231220,602,10,6,Detractor,Product quality
2774,49217,20230917,376,9,3,Detractor,Price
2775,3514,20250621,291,8,6,Detractor,Support
2776,35370,20240221,1529,11,10,Promoter,Product quality
2777,55209,20250102,957,10,7,Passive,Price
2778,28773,20250427,1832,5,8,Passive,Price
2779,16831,20230601,1696,8,9,Promoter,Delivery
2780,32370,20231017,1272,9,9,Promoter,Product quality
2781,47495,20230102,363,6,9,Promoter,Store experience
2782,8781,20240316,1364,7,5,Detractor,Product quality
2783,54167,20250606,366,3,7,Passive,Delivery
2784,25568,20220821,1902,8,8,Passive,Product quality
2785,28315,20250204,331,7,6,Detractor,Price
2786,14045,20230812,1637,12,6,Detractor,Website
2787,8558,20240802,650,1,9,Promoter,Delivery
2788,8227,20240313,1745,2,5,Detractor,Price
2789,58083,20250722,1724,11,7,Passive,Price
2790,6676,20250723,1646,2,6,Detractor,Store experience
2791,54575,20250202,271,3,6,Detractor,Price
2792,5881,20250916,1027,4,8,Passive,Delivery
2793,21583,20250906,1366,1,5,Detractor,Support
2794,2554,20241103,1158,10,7,Passive,Delivery
2795,22870,20250729,337,11,3,Detractor,Delivery
2796,13705,20231204,1126,2,6,Detractor,Website
2797,3767,20250117,83,1,8,Passive,Delivery
2798,12109,20220601,724,9,7,Passive,Delivery
2799,40593,20230415,1076,2,8,Passive,Store experience
2800,53554,20220312,1711,5,6,Detractor,Support
2801,20046,20240716,508,3,7,Passive,Product quality
2802,18033,20250925,242,1,8,Passive,Product quality
2803,33549,20251231,1517,8,7,Passive,Support
2804,2419,20250724,1381,1,9,Promoter,Support
2805,25571,20240817,1823,1,8,Passive,Price
2806,59281,20230816,1501,11,7,Passive,Store experience
2807,28240,20241228,229,6,6,Detractor,Price
2808,18110,20240726,936,5,8,Passive,Support
